~danceability~energy~key~loudness~mode~speechiness~acousticness~instrumentalness~liveness~valence~tempo~type~id~uri~track_href~analysis_url~duration_ms~time_signature~album~date~genres~rym rating~ratings~reviews~name~popularity
5016~0.0~0.363~9~-17.091~1~0.0~0.937~0.915~0.0~0.0~0.0~track~314zS2ywpC88ajwsbnORkv~spotify:track:314zS2ywpC88ajwsbnORkv~https://api.spotify.com/v1/tracks/314zS2ywpC88ajwsbnORkv~https://api.spotify.com/v1/audio-analysis/314zS2ywpC88ajwsbnORkv~3473~0~LISA: The Joyful Soundtrack~24 August 2015~Video Game Music, Electronic~3.8~211.0~2.0~The Finale~0
5017~0.582~0.612~6~-17.168~0~0.0566~0.975~0.961~0.128~0.339~100.898~track~3qeXCVaC4tO4gS2aPdlRmc~spotify:track:3qeXCVaC4tO4gS2aPdlRmc~https://api.spotify.com/v1/tracks/3qeXCVaC4tO4gS2aPdlRmc~https://api.spotify.com/v1/audio-analysis/3qeXCVaC4tO4gS2aPdlRmc~326466~4~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Pulses~30
5018~0.591~0.304~2~-16.902~1~0.0491~0.995~0.927~0.146~0.187~102.35~track~1LWabh9wqLITaRpYe82PoD~spotify:track:1LWabh9wqLITaRpYe82PoD~https://api.spotify.com/v1/tracks/1LWabh9wqLITaRpYe82PoD~https://api.spotify.com/v1/audio-analysis/1LWabh9wqLITaRpYe82PoD~238506~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section I~28
5019~0.621~0.631~2~-11.086~1~0.0383~0.99~0.921~0.124~0.348~104.674~track~5rJMDZsYMWhOFCbZRr0wNm~spotify:track:5rJMDZsYMWhOFCbZRr0wNm~https://api.spotify.com/v1/tracks/5rJMDZsYMWhOFCbZRr0wNm~https://api.spotify.com/v1/audio-analysis/5rJMDZsYMWhOFCbZRr0wNm~313093~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section II~27
5020~0.412~0.391~9~-12.774~1~0.0498~0.995~0.875~0.155~0.251~107.308~track~33ow51yGQZ5xUTM6kGwHmE~spotify:track:33ow51yGQZ5xUTM6kGwHmE~https://api.spotify.com/v1/tracks/33ow51yGQZ5xUTM6kGwHmE~https://api.spotify.com/v1/audio-analysis/33ow51yGQZ5xUTM6kGwHmE~235106~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section IIIA~26
5021~0.565~0.34~4~-17.615~1~0.0408~0.996~0.873~0.171~0.795~110.836~track~1xr7xkFEzDDWHNXhgIPHDl~spotify:track:1xr7xkFEzDDWHNXhgIPHDl~https://api.spotify.com/v1/tracks/1xr7xkFEzDDWHNXhgIPHDl~https://api.spotify.com/v1/audio-analysis/1xr7xkFEzDDWHNXhgIPHDl~225760~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section IIIB~26
5022~0.488~0.321~9~-22.581~1~0.0482~0.991~0.993~0.27~0.399~104.587~track~43SHLMuI8xpDlIRiD3RfKU~spotify:track:43SHLMuI8xpDlIRiD3RfKU~https://api.spotify.com/v1/tracks/43SHLMuI8xpDlIRiD3RfKU~https://api.spotify.com/v1/audio-analysis/43SHLMuI8xpDlIRiD3RfKU~396933~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section IV~25
5023~0.506~0.576~1~-16.436~0~0.0387~0.995~0.934~0.2~0.928~104.496~track~4ExonyF2rvBZj9TKqgE5m9~spotify:track:4ExonyF2rvBZj9TKqgE5m9~https://api.spotify.com/v1/tracks/4ExonyF2rvBZj9TKqgE5m9~https://api.spotify.com/v1/audio-analysis/4ExonyF2rvBZj9TKqgE5m9~408733~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section V~25
5024~0.535~0.676~6~-13.234~0~0.0447~0.988~0.945~0.189~0.521~102.425~track~0b2uXcnK4CqPXaRsetQdcU~spotify:track:0b2uXcnK4CqPXaRsetQdcU~https://api.spotify.com/v1/tracks/0b2uXcnK4CqPXaRsetQdcU~https://api.spotify.com/v1/audio-analysis/0b2uXcnK4CqPXaRsetQdcU~294200~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section VI~24
5025~0.608~0.347~6~-15.567~0~0.0737~0.994~0.884~0.0737~0.539~101.655~track~1da85C0O2OefWt6YZ3Isgo~spotify:track:1da85C0O2OefWt6YZ3Isgo~https://api.spotify.com/v1/tracks/1da85C0O2OefWt6YZ3Isgo~https://api.spotify.com/v1/audio-analysis/1da85C0O2OefWt6YZ3Isgo~259040~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section VII~24
5026~0.566~0.398~1~-15.736~0~0.0451~0.994~0.863~0.107~0.638~105.468~track~2Cuwphvgi7mjVUBjSTCZ8R~spotify:track:2Cuwphvgi7mjVUBjSTCZ8R~https://api.spotify.com/v1/tracks/2Cuwphvgi7mjVUBjSTCZ8R~https://api.spotify.com/v1/audio-analysis/2Cuwphvgi7mjVUBjSTCZ8R~214826~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section VIII~23
5027~0.553~0.649~1~-14.533~0~0.0362~0.989~0.923~0.21~0.762~109.457~track~6A3yYfutj3xRU1bRVvHcPu~spotify:track:6A3yYfutj3xRU1bRVvHcPu~https://api.spotify.com/v1/tracks/6A3yYfutj3xRU1bRVvHcPu~https://api.spotify.com/v1/audio-analysis/6A3yYfutj3xRU1bRVvHcPu~323840~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section IX~23
5028~0.541~0.63~6~-13.912~0~0.0396~0.979~0.953~0.196~0.576~111.381~track~0NfqET7RLnV6ykg3AEnI4t~spotify:track:0NfqET7RLnV6ykg3AEnI4t~https://api.spotify.com/v1/tracks/0NfqET7RLnV6ykg3AEnI4t~https://api.spotify.com/v1/audio-analysis/0NfqET7RLnV6ykg3AEnI4t~110733~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section X~22
5029~0.601~0.566~2~-19.586~1~0.0443~0.992~0.965~0.21~0.809~104.116~track~16DUZBWyae39bTCoycnhLR~spotify:track:16DUZBWyae39bTCoycnhLR~https://api.spotify.com/v1/tracks/16DUZBWyae39bTCoycnhLR~https://api.spotify.com/v1/audio-analysis/16DUZBWyae39bTCoycnhLR~344360~3~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Section XI~22
5030~0.581~0.464~6~-21.141~0~0.0545~0.992~0.949~0.109~0.336~103.077~track~1cc81Pxkh69QeQMfoVALtZ~spotify:track:1cc81Pxkh69QeQMfoVALtZ~https://api.spotify.com/v1/tracks/1cc81Pxkh69QeQMfoVALtZ~https://api.spotify.com/v1/audio-analysis/1cc81Pxkh69QeQMfoVALtZ~370773~4~Music for 18 Musicians~12 May 2015~Minimalism~3.8~211.0~5.0~Music for 18 Musicians: Pulses II~22
5031~0.723~0.926~0~-8.619~1~0.0406~0.331~0.862~0.0686~0.956~140.025~track~4UAUGlhbIRNyZyVSvnVIxb~spotify:track:4UAUGlhbIRNyZyVSvnVIxb~https://api.spotify.com/v1/tracks/4UAUGlhbIRNyZyVSvnVIxb~https://api.spotify.com/v1/audio-analysis/4UAUGlhbIRNyZyVSvnVIxb~159544~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Cheese Land~36
5032~0.433~0.368~9~-8.687~1~0.0258~0.0552~0.149~0.215~0.284~157.821~track~2NEoj1Ahb9pW6lPS6qpb6d~spotify:track:2NEoj1Ahb9pW6lPS6qpb6d~https://api.spotify.com/v1/tracks/2NEoj1Ahb9pW6lPS6qpb6d~https://api.spotify.com/v1/audio-analysis/2NEoj1Ahb9pW6lPS6qpb6d~143255~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Cloudtop Cruise~24
5033~0.385~0.881~0~-9.061~1~0.0361~0.00465~0.467~0.308~0.285~161.953~track~1SP2tjDJ89pvGXIp6NGbI7~spotify:track:1SP2tjDJ89pvGXIp6NGbI7~https://api.spotify.com/v1/tracks/1SP2tjDJ89pvGXIp6NGbI7~https://api.spotify.com/v1/audio-analysis/1SP2tjDJ89pvGXIp6NGbI7~124609~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Grumble Volcano~26
5034~0.388~0.862~1~-8.191~1~0.0436~0.00147~0.211~0.203~0.776~184.179~track~7AdAEGGlkFp62S1zqIC63U~spotify:track:7AdAEGGlkFp62S1zqIC63U~https://api.spotify.com/v1/tracks/7AdAEGGlkFp62S1zqIC63U~https://api.spotify.com/v1/audio-analysis/7AdAEGGlkFp62S1zqIC63U~92485~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Ice Ice Outpost~24
5035~0.606~0.165~5~-8.719~1~0.0375~0.0851~0.0237~0.219~0.7~170.542~track~3AMeuj7ksrLyuQSnSz2pia~spotify:track:3AMeuj7ksrLyuQSnSz2pia~https://api.spotify.com/v1/tracks/3AMeuj7ksrLyuQSnSz2pia~https://api.spotify.com/v1/audio-analysis/3AMeuj7ksrLyuQSnSz2pia~45894~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Main Menu~38
5036~0.649~0.523~0~-9.491~1~0.029~0.0267~0.227~0.127~0.97~145.023~track~3PXg3GinXONy5QttGTLCZM~spotify:track:3PXg3GinXONy5QttGTLCZM~https://api.spotify.com/v1/tracks/3PXg3GinXONy5QttGTLCZM~https://api.spotify.com/v1/audio-analysis/3PXg3GinXONy5QttGTLCZM~115867~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Mario Circuit~38
5037~0.507~0.403~0~-9.562~1~0.0283~0.044~0.16~0.684~0.542~147.85~track~7sLE4xQn8yW1NsXfUzFpjE~spotify:track:7sLE4xQn8yW1NsXfUzFpjE~https://api.spotify.com/v1/tracks/7sLE4xQn8yW1NsXfUzFpjE~https://api.spotify.com/v1/audio-analysis/7sLE4xQn8yW1NsXfUzFpjE~121010~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Mario Kart Stadium~29
5038~0.346~0.364~9~-9.755~1~0.0316~0.0163~0.303~0.3~0.24~143.885~track~5cxCOSQu4gxamVjcxRDbai~spotify:track:5cxCOSQu4gxamVjcxRDbai~https://api.spotify.com/v1/tracks/5cxCOSQu4gxamVjcxRDbai~https://api.spotify.com/v1/audio-analysis/5cxCOSQu4gxamVjcxRDbai~63355~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, N64 Rainbow Road~24
5039~0.383~0.523~2~-11.619~1~0.032~0.00105~0.775~0.247~0.598~163.998~track~49qOQyjOgnjqRR3FGHuHaa~spotify:track:49qOQyjOgnjqRR3FGHuHaa~https://api.spotify.com/v1/tracks/49qOQyjOgnjqRR3FGHuHaa~https://api.spotify.com/v1/audio-analysis/49qOQyjOgnjqRR3FGHuHaa~63425~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Rainbow Road~36
5040~0.465~0.525~5~-7.65~1~0.069~0.211~0.00686~0.71~0.696~148.042~track~7t8GJF0fWsAE0SwlaHVURx~spotify:track:7t8GJF0fWsAE0SwlaHVURx~https://api.spotify.com/v1/tracks/7t8GJF0fWsAE0SwlaHVURx~https://api.spotify.com/v1/audio-analysis/7t8GJF0fWsAE0SwlaHVURx~99474~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Shy Guy Falls~29
5041~0.474~0.69~8~-7.789~1~0.0284~0.00422~0.626~0.177~0.895~160.084~track~3jjeYARy3p7wYVQr3VObLt~spotify:track:3jjeYARy3p7wYVQr3VObLt~https://api.spotify.com/v1/tracks/3jjeYARy3p7wYVQr3VObLt~https://api.spotify.com/v1/audio-analysis/3jjeYARy3p7wYVQr3VObLt~117260~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Sunshine Airport~36
5042~0.529~0.645~5~-7.64~1~0.0338~0.14~0.105~0.0802~0.558~156.075~track~5XzWSIVt3PEbeEuS6JekP8~spotify:track:5XzWSIVt3PEbeEuS6JekP8~https://api.spotify.com/v1/tracks/5XzWSIVt3PEbeEuS6JekP8~https://api.spotify.com/v1/audio-analysis/5XzWSIVt3PEbeEuS6JekP8~195105~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Super Bell Subway~22
5043~0.628~0.742~0~-8.496~1~0.0318~0.00794~1.02e-05~0.113~0.88~122.984~track~1DiGfyDBtEq4iiDfxvxvsA~spotify:track:1DiGfyDBtEq4iiDfxvxvsA~https://api.spotify.com/v1/tracks/1DiGfyDBtEq4iiDfxvxvsA~https://api.spotify.com/v1/audio-analysis/1DiGfyDBtEq4iiDfxvxvsA~113638~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Sweet Sweet Canyon~38
5044~0.485~0.255~4~-9.616~0~0.0336~0.364~0.925~0.426~0.498~115.984~track~1tmrQ7cQsPOzgzkzy8dRkc~spotify:track:1tmrQ7cQsPOzgzkzy8dRkc~https://api.spotify.com/v1/tracks/1tmrQ7cQsPOzgzkzy8dRkc~https://api.spotify.com/v1/audio-analysis/1tmrQ7cQsPOzgzkzy8dRkc~230040~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Thwomp Ruins~16
5045~0.25~0.554~9~-10.918~0~0.0329~0.34~0.803~0.311~0.702~199.876~track~7rFOkss9C3KUmcbTroRLJf~spotify:track:7rFOkss9C3KUmcbTroRLJf~https://api.spotify.com/v1/tracks/7rFOkss9C3KUmcbTroRLJf~https://api.spotify.com/v1/audio-analysis/7rFOkss9C3KUmcbTroRLJf~122113~5~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8, Wild Woods~21
5046~0.602~0.57~8~-10.008~1~0.0318~0.261~6.86e-05~0.296~0.976~129.709~track~0hZqUwURh1ys1x3N9uQYha~spotify:track:0hZqUwURh1ys1x3N9uQYha~https://api.spotify.com/v1/tracks/0hZqUwURh1ys1x3N9uQYha~https://api.spotify.com/v1/audio-analysis/0hZqUwURh1ys1x3N9uQYha~51060~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8 Deluxe, Donut Plains~21
5047~0.202~0.682~4~-10.003~1~0.0349~0.0389~0.949~0.645~0.284~74.417~track~7hbHgrlUS4SEVNrBCfhtNe~spotify:track:7hbHgrlUS4SEVNrBCfhtNe~https://api.spotify.com/v1/tracks/7hbHgrlUS4SEVNrBCfhtNe~https://api.spotify.com/v1/audio-analysis/7hbHgrlUS4SEVNrBCfhtNe~189892~4~Mario Kart 8~June 2015~Jazz Fusion, Video Game Music~3.79~~~Mario Kart 8 Deluxe, Lunar Colony~20
5048~0.315~0.395~5~-14.646~0~0.0677~0.918~0.916~0.211~0.052~87.847~track~2dFUtZtpWydAU4QMmUOK47~spotify:track:2dFUtZtpWydAU4QMmUOK47~https://api.spotify.com/v1/tracks/2dFUtZtpWydAU4QMmUOK47~https://api.spotify.com/v1/audio-analysis/2dFUtZtpWydAU4QMmUOK47~351200~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~恢复~49
5049~0.159~0.203~2~-25.273~1~0.0437~0.907~0.974~0.134~0.0813~132.179~track~3tRNZWwNVqJc4Swf48Qu9Z~spotify:track:3tRNZWwNVqJc4Swf48Qu9Z~https://api.spotify.com/v1/tracks/3tRNZWwNVqJc4Swf48Qu9Z~https://api.spotify.com/v1/audio-analysis/3tRNZWwNVqJc4Swf48Qu9Z~378400~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~遠くの愛好家~40
5050~0.226~0.322~1~-16.207~1~0.0334~0.105~0.836~0.609~0.0395~100.04~track~1bivf8GaSEUDXHVUZzwPqn~spotify:track:1bivf8GaSEUDXHVUZzwPqn~https://api.spotify.com/v1/tracks/1bivf8GaSEUDXHVUZzwPqn~https://api.spotify.com/v1/audio-analysis/1bivf8GaSEUDXHVUZzwPqn~531600~5~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~新宿ゴールデン街~37
5051~0.213~0.196~1~-17.343~1~0.0351~0.962~0.937~0.111~0.0389~140.42~track~6cNzmBNjtrrCTbRJ4NITk3~spotify:track:6cNzmBNjtrrCTbRJ4NITk3~https://api.spotify.com/v1/tracks/6cNzmBNjtrrCTbRJ4NITk3~https://api.spotify.com/v1/audio-analysis/6cNzmBNjtrrCTbRJ4NITk3~396000~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~ふわっと~37
5052~0.694~0.548~3~-13.901~0~0.0281~0.752~0.902~0.151~0.901~106.042~track~7pNYDevPRpNiBewv99EdOq~spotify:track:7pNYDevPRpNiBewv99EdOq~https://api.spotify.com/v1/tracks/7pNYDevPRpNiBewv99EdOq~https://api.spotify.com/v1/audio-analysis/7pNYDevPRpNiBewv99EdOq~563600~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~悲哀~36
5053~0.32~0.528~1~-12.612~0~0.034~0.585~0.959~0.118~0.0389~149.948~track~2WQp0WTZFKQCM7Wvy3msGL~spotify:track:2WQp0WTZFKQCM7Wvy3msGL~https://api.spotify.com/v1/tracks/2WQp0WTZFKQCM7Wvy3msGL~https://api.spotify.com/v1/audio-analysis/2WQp0WTZFKQCM7Wvy3msGL~432000~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~真実の恋~41
5054~0.066~0.459~1~-18.112~1~0.13~0.929~0.936~0.146~0.0842~66.361~track~6YZPqO0y6yFXvPLJRecRfZ~spotify:track:6YZPqO0y6yFXvPLJRecRfZ~https://api.spotify.com/v1/tracks/6YZPqO0y6yFXvPLJRecRfZ~https://api.spotify.com/v1/audio-analysis/6YZPqO0y6yFXvPLJRecRfZ~608000~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~テレパシー~34
5055~0.379~0.533~4~-14.976~0~0.0373~0.47~0.972~0.266~0.0391~132.012~track~692W5bru0cz8W0qgSCsOqh~spotify:track:692W5bru0cz8W0qgSCsOqh~https://api.spotify.com/v1/tracks/692W5bru0cz8W0qgSCsOqh~https://api.spotify.com/v1/audio-analysis/692W5bru0cz8W0qgSCsOqh~784000~4~新しい日の誕生 (Atarashī hi no tanjō)~21 January 2015~Ambient, Dreampunk~3.68~9796.0~96.0~新しい日の誕生~32
5056~0.37~0.713~8~-8.041~1~0.0581~0.0126~0.111~0.0928~0.54~151.966~track~134I0qT6UrkDjhbI6bx0x3~spotify:track:134I0qT6UrkDjhbI6bx0x3~https://api.spotify.com/v1/tracks/134I0qT6UrkDjhbI6bx0x3~https://api.spotify.com/v1/audio-analysis/134I0qT6UrkDjhbI6bx0x3~314133~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~The Price~46
5057~0.515~0.818~0~-6.323~1~0.0462~0.000226~0.148~0.18~0.213~153.06~track~77fpiSyauWmfvdQy2y02Bu~spotify:track:77fpiSyauWmfvdQy2y02Bu~https://api.spotify.com/v1/tracks/77fpiSyauWmfvdQy2y02Bu~https://api.spotify.com/v1/audio-analysis/77fpiSyauWmfvdQy2y02Bu~378506~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Third Law~34
5058~0.252~0.903~0~-6.297~0~0.0972~0.000125~0.497~0.133~0.182~193.915~track~12NwYmQT1Mm7gkrCjIuq0d~spotify:track:12NwYmQT1Mm7gkrCjIuq0d~https://api.spotify.com/v1/tracks/12NwYmQT1Mm7gkrCjIuq0d~https://api.spotify.com/v1/audio-analysis/12NwYmQT1Mm7gkrCjIuq0d~427320~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Rewind~35
5059~0.308~0.548~7~-8.041~1~0.045~0.0128~0.135~0.112~0.0764~123.098~track~3ta3S0R3EZYW0pTcopZP5P~spotify:track:3ta3S0R3EZYW0pTcopZP5P~https://api.spotify.com/v1/tracks/3ta3S0R3EZYW0pTcopZP5P~https://api.spotify.com/v1/audio-analysis/3ta3S0R3EZYW0pTcopZP5P~471440~3~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~The Flood~35
5060~0.616~0.763~11~-6.201~0~0.0423~8.97e-05~0.03~0.0955~0.558~100.003~track~44KzUMe9Kn2xVxD5v7jisb~spotify:track:44KzUMe9Kn2xVxD5v7jisb~https://api.spotify.com/v1/tracks/44KzUMe9Kn2xVxD5v7jisb~https://api.spotify.com/v1/audio-analysis/44KzUMe9Kn2xVxD5v7jisb~265880~3~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Triumphant~28
5061~0.549~0.736~1~-6.493~1~0.0949~0.000601~0.0109~0.0882~0.66~178.04~track~2HA08a69UHthb1g8JMqkn3~spotify:track:2HA08a69UHthb1g8JMqkn3~https://api.spotify.com/v1/tracks/2HA08a69UHthb1g8JMqkn3~https://api.spotify.com/v1/audio-analysis/2HA08a69UHthb1g8JMqkn3~196480~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Within My Fence~28
5062~0.56~0.678~2~-6.653~0~0.0437~0.043~0.405~0.126~0.207~113.97~track~1Cd0PU3AYHdd4tKGGmkIHx~spotify:track:1Cd0PU3AYHdd4tKGGmkIHx~https://api.spotify.com/v1/tracks/1Cd0PU3AYHdd4tKGGmkIHx~https://api.spotify.com/v1/audio-analysis/1Cd0PU3AYHdd4tKGGmkIHx~395466~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Red~28
5063~0.153~0.807~2~-5.631~0~0.0549~0.00063~0.00222~0.398~0.213~141.901~track~6RYWCMf5LvlUlgyYPTtplQ~spotify:track:6RYWCMf5LvlUlgyYPTtplQ~https://api.spotify.com/v1/tracks/6RYWCMf5LvlUlgyYPTtplQ~https://api.spotify.com/v1/audio-analysis/6RYWCMf5LvlUlgyYPTtplQ~397560~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Slave~37
5064~0.519~0.9~3~-6.985~0~0.0532~0.000355~0.606~0.354~0.37~109.97~track~2phdVu3rv0cAslwuG9Xydn~spotify:track:2phdVu3rv0cAslwuG9Xydn~https://api.spotify.com/v1/tracks/2phdVu3rv0cAslwuG9Xydn~https://api.spotify.com/v1/audio-analysis/2phdVu3rv0cAslwuG9Xydn~433293~1~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Moon~32
5065~0.367~0.737~5~-6.277~0~0.044~0.00204~0.0652~0.241~0.259~156.009~track~0mdiu7UpUOr5Non3kZt4uO~spotify:track:0mdiu7UpUOr5Non3kZt4uO~https://api.spotify.com/v1/tracks/0mdiu7UpUOr5Non3kZt4uO~https://api.spotify.com/v1/audio-analysis/0mdiu7UpUOr5Non3kZt4uO~386400~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Down~28
5066~0.523~0.271~5~-10.361~0~0.0307~0.195~0.419~0.137~0.072~136.087~track~3IJVVQUPhLMlrr1cQu2u3B~spotify:track:3IJVVQUPhLMlrr1cQu2u3B~https://api.spotify.com/v1/tracks/3IJVVQUPhLMlrr1cQu2u3B~https://api.spotify.com/v1/audio-analysis/3IJVVQUPhLMlrr1cQu2u3B~279520~4~The Congregation~25 May 2015~Progressive Metal~3.7~2377.0~39.0~Lower~26
5067~0.344~0.43~7~-8.202~0~0.0373~0.228~0.234~0.343~0.334~125.087~track~08AiMraVV8SQI9s8mgGCV4~spotify:track:08AiMraVV8SQI9s8mgGCV4~https://api.spotify.com/v1/tracks/08AiMraVV8SQI9s8mgGCV4~https://api.spotify.com/v1/audio-analysis/08AiMraVV8SQI9s8mgGCV4~171294~3~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~Rebirth~27
5068~0.402~0.805~9~-5.518~0~0.0479~0.000665~0.0849~0.389~0.25~154.069~track~3CcUIGdidSKMjdW6VyI3Vq~spotify:track:3CcUIGdidSKMjdW6VyI3Vq~https://api.spotify.com/v1/tracks/3CcUIGdidSKMjdW6VyI3Vq~https://api.spotify.com/v1/audio-analysis/3CcUIGdidSKMjdW6VyI3Vq~276036~3~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~The Old Haunt~30
5069~0.377~0.799~8~-5.825~1~0.0377~0.00358~0.0337~0.258~0.319~149.967~track~3ig2dV1bPM5ejNjd0iOp9U~spotify:track:3ig2dV1bPM5ejNjd0iOp9U~https://api.spotify.com/v1/tracks/3ig2dV1bPM5ejNjd0iOp9U~https://api.spotify.com/v1/audio-analysis/3ig2dV1bPM5ejNjd0iOp9U~252492~4~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~Waves~35
5070~0.401~0.566~5~-7.519~0~0.0298~0.0174~0.39~0.208~0.155~147.045~track~2sPBj0TLJXSfXT2bBmVQIB~spotify:track:2sPBj0TLJXSfXT2bBmVQIB~https://api.spotify.com/v1/tracks/2sPBj0TLJXSfXT2bBmVQIB~https://api.spotify.com/v1/audio-analysis/2sPBj0TLJXSfXT2bBmVQIB~316302~3~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~At the End of the Earth~28
5071~0.331~0.396~0~-8.839~1~0.029~0.851~0.00394~0.144~0.241~132.572~track~0miS15DAUt0eNtVAszSo8A~spotify:track:0miS15DAUt0eNtVAszSo8A~https://api.spotify.com/v1/tracks/0miS15DAUt0eNtVAszSo8A~https://api.spotify.com/v1/audio-analysis/0miS15DAUt0eNtVAszSo8A~230873~3~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~Remembered~26
5072~0.178~0.649~7~-6.48~1~0.0486~0.0766~0.0733~0.35~0.0929~188.383~track~5nVjujWglwDnhlAjXFNsdI~spotify:track:5nVjujWglwDnhlAjXFNsdI~https://api.spotify.com/v1/tracks/5nVjujWglwDnhlAjXFNsdI~https://api.spotify.com/v1/audio-analysis/5nVjujWglwDnhlAjXFNsdI~540184~3~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~A Night on the Town~32
5073~0.476~0.606~10~-5.877~0~0.0296~0.00469~0.0138~0.162~0.0691~122.07~track~7MatoQA2Hgfsdk4CRNcxjo~spotify:track:7MatoQA2Hgfsdk4CRNcxjo~https://api.spotify.com/v1/tracks/7MatoQA2Hgfsdk4CRNcxjo~https://api.spotify.com/v1/audio-analysis/7MatoQA2Hgfsdk4CRNcxjo~402815~4~Act IV: Rebirth in Reprise~4 September 2015~Progressive Rock, Indie Rock, Rock Opera~3.71~1291.0~10.0~Is There Anybody Here?~28
